"","ISO","WEO.Subject.Code","Country","Subject.Descriptor","Units","Scale","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","Estimates.Start.After"
"6137","PRT","TM_RPCH","Portugal","Volume of imports of goods and services","Percent change","",16.121,"8.363",10.993,-1.534,10.565,9.436,5.152,4.125,20.332,2.875,-6.448,2.834,4.444,11.311,9.053,-3.731,5.373,10.64,3.057,-16.606,-3.705,-4.002,-11.963,7.438,8.62,8.088,5.027,7.998,5.055,5.125,"-11.848",13.164,10.774,3.207,2022
"6138","PRT","TMG_RPCH","Portugal","Volume of Imports of goods","Percent change","",15.6,"7.2",13.5,-5.8,11.3,9.7,8.4,5.117,20.569,4.043,-6.126,3.395,4.002,11.418,9.505,-3.93,4.508,9.968,3.371,-19.197,-3.038,-4.172,-11.772,7.22,7.604,7.676,4.116,8.281,4.851,4.216,"-10.012",12.892,9.834,2.939,2022
"6139","PRT","TX_RPCH","Portugal","Volume of exports of goods and services","Percent change","",12.976,"0.451",5.445,1.304,10.465,13.588,5.711,1.835,14.684,0.427,-3.297,3.939,9.955,17.712,6.434,-4.686,11.477,13.817,0.59,-15.449,-1.258,9.705,-2.976,12.385,5.136,6.341,4.191,7.966,4.15,3.978,"-18.834",13.442,16.718,1.428,2022
"6140","PRT","TXG_RPCH","Portugal","Volume of exports of goods","Percent change","",12,"1.1",7.5,-2.2,13.2,12.9,12.7,1.903,12.078,1.273,-3.702,3.419,10.13,19.4,5.134,-4.949,9.916,10.595,-0.311,-18.746,2.265,10.938,-2.51,10.602,4.115,4.81,2.057,6.137,3.385,3.627,"-11.569",11.226,8.717,-0.152,2022
"6141","PRT","LUR","Portugal","Unemployment rate","Percent of total labor force","",4.225,"4.138",3.86,5.127,6.34,7.917,8.015,7.51,5.72,5.169,4.717,4.801,5.779,7.038,7.392,8.343,8.408,8.722,8.315,10.177,11.506,13.445,16.516,17.092,14.535,12.939,11.452,9.233,7.175,6.683,"7.142",6.575,6.033,6.568,2022
"6142","PRT","LE","Portugal","Employment","Persons","Millions",4.816,"4.96",4.65,4.558,4.555,4.525,4.605,4.731,4.864,4.942,5.057,5.144,5.16,5.109,5.078,5.063,5.095,5.108,5.132,4.984,4.914,4.802,4.609,4.485,4.551,4.605,4.673,4.829,4.94,4.98,"4.89",4.983,5.086,5.122,2022
"6143","PRT","LP","Portugal","Population","Persons","Millions",9.983,"9.96",9.953,9.965,9.992,10.026,10.064,10.109,10.16,10.218,10.29,10.363,10.42,10.459,10.484,10.503,10.522,10.543,10.558,10.568,10.573,10.558,10.515,10.457,10.401,10.358,10.326,10.3,10.284,10.286,"10.297",10.292,10.292,10.292,2022
"6144","PRT","GGR","Portugal","General government revenue","National currency","Billions",19.915,"24.56",31.254,29.189,29.153,33.341,36.242,39.657,42.674,47.284,50.653,53.414,57.592,58.006,60.974,64.425,68.275,73.025,74.58,70.781,72.743,74.594,71.877,76.409,76.8,78.712,80.007,83.105,88.006,91.251,"87.04",95.75,104.771,109.921,2022
"6145","PRT","GGR_NGDP","Portugal","General government revenue","Percent of GDP","",35.34,"38.01",43.024,38.421,35.393,37.449,38.411,38.753,38.323,39.534,39.445,39.34,40.4,39.711,40.049,40.633,41.065,41.614,41.641,40.35,40.5,42.36,42.709,44.817,44.379,43.799,42.902,42.412,42.891,42.566,"43.407",44.589,43.75,43.638,2022
"6146","PRT","GGX","Portugal","General government total expenditure","National currency","Billions",23.762,"29.687",35.031,35.315,35.226,37.923,40.615,43.399,47.471,50.861,55.021,59.913,62.987,66.217,70.071,74.115,75.076,78.184,81.206,88.099,93.216,88.088,82.278,85.112,89.448,86.623,83.616,88.897,88.722,91.004,"98.725",101.727,109.432,113.046,2022
"6147","PRT","GGX_NGDP","Portugal","General government total expenditure","Percent of GDP","",42.168,"45.944",48.222,46.483,42.765,42.596,43.047,42.411,42.631,42.525,42.846,44.127,44.185,45.333,46.024,46.745,45.156,44.554,45.341,50.223,51.899,50.023,48.889,49.921,51.688,48.201,44.837,45.368,43.24,42.451,"49.235",47.372,45.696,44.878,2022
"6148","PRT","GGXCNL","Portugal","General government net lending/borrowing","National currency","Billions",-3.848,"-5.127",-3.776,-6.125,-6.073,-4.582,-4.374,-3.743,-4.797,-3.578,-4.368,-6.499,-5.396,-8.211,-9.097,-9.69,-6.801,-5.159,-6.626,-17.318,-20.473,-13.495,-10.4,-8.703,-12.648,-7.91,-3.609,-5.792,-0.716,0.247,"-11.685",-5.977,-4.661,-3.125,2022
"6149","PRT","GGXCNL_NGDP","Portugal","General government net lending/borrowing","Percent of GDP","",-6.828,"-7.934",-5.198,-8.062,-7.372,-5.147,-4.635,-3.657,-4.308,-2.991,-3.401,-4.786,-3.785,-5.622,-5.975,-6.111,-4.091,-2.94,-3.7,-9.873,-11.398,-7.663,-6.18,-5.105,-7.309,-4.402,-1.935,-2.956,-0.349,0.115,"-5.827",-2.783,-1.946,-1.241,2022
"6150","PRT","GGSB","Portugal","General government structural balance","National currency","Billions",-4.68,"-5.956",-4.56,-5.757,-5.142,-3.293,-4.103,-3.259,-4.037,-3.602,-5.185,-6.569,-8.838,-11.109,-12.042,-8.942,-7.096,-6.54,-9.168,-13.997,-14.074,-9.708,-2.889,-0.421,1.815,0.111,-0.201,-0.623,-0.305,-0.125,"-4.74",-3.46,-6.599,-3.609,2022
"6151","PRT","GGSB_NPGDP","Portugal","General government structural balance","Percent of potential GDP","",NA,NA,NA,NA,NA,-3.61,-4.281,-3.184,-3.694,-3.101,-4.203,-5.011,-6.337,-7.57,-7.899,-5.603,-4.26,-3.774,-5.155,-7.742,-7.712,-5.325,-1.593,-0.228,0.977,0.059,-0.104,-0.314,-0.149,-0.059,"-2.251",-1.571,-2.796,-1.443,2022
"6152","PRT","GGXONLB","Portugal","General government primary net lending/borrowing","National currency","Billions",0.882,"0.51",2.525,-0.542,-1.141,-0.52,-0.44,-0.316,-1.773,-0.495,-1.125,-3.1,-1.79,-4.761,-5.626,-6.053,-2.64,-0.6,-1.746,-12.555,-15.59,-6.756,-3.202,-1.585,-5.117,-0.224,3.634,1.278,5.897,6.288,"-6.152",-1.128,0.04,2.7,2022
"6153","PRT","GGXONLB_NGDP","Portugal","General government primary net lending/borrowing","Percent of GDP","",1.565,"0.789",3.475,-0.713,-1.385,-0.585,-0.466,-0.309,-1.593,-0.414,-0.876,-2.283,-1.256,-3.26,-3.695,-3.817,-1.588,-0.342,-0.975,-7.157,-8.68,-3.837,-1.903,-0.929,-2.957,-0.125,1.949,0.652,2.874,2.933,"-3.068",-0.525,0.017,1.072,2022
"6154","PRT","GGXWDN","Portugal","General government net debt","National currency","Billions",NA,NA,NA,NA,NA,41.822,47.716,47.318,47.568,49.718,53.285,60.25,66.045,73.002,81.597,92.241,98.8,106.237,114.72,133.417,147.674,182.855,197.015,202.732,208.789,217.539,222.745,227.335,232.661,235.506,"246.605",253.706,262.367,267.492,2022
"6155","PRT","GGXWDN_NGDP","Portugal","General government net debt","Percent of GDP","",NA,NA,NA,NA,NA,46.976,50.573,46.24,42.718,41.569,41.495,44.375,46.33,49.978,53.595,58.177,59.425,60.54,64.053,76.057,82.219,103.838,117.065,118.91,120.65,121.048,119.441,116.018,113.391,109.857,"122.983",118.145,109.558,106.193,2022
"6156","PRT","GGXWDG","Portugal","General government gross debt","National currency","Billions",33.93,"41.3",42.203,43.48,49.77,55.389,59.736,60.084,61.93,66.267,69.592,77.908,85.595,93.333,102.158,114.553,122.5,127.626,135.478,154.014,179.996,201.459,217.16,224.078,230.059,235.746,245.245,247.175,249.261,249.978,"270.495",269.25,277.911,283.036,2022
"6157","PRT","GGXWDG_NGDP","Portugal","General government gross debt","Percent of GDP","",60.213,"63.915",58.096,57.231,60.421,62.215,63.312,58.716,55.616,55.406,54.193,57.38,60.044,63.897,67.099,72.249,73.679,72.728,75.643,87.799,100.214,114.403,129.035,131.43,132.941,131.179,131.506,126.143,121.481,116.608,"134.897",125.383,116.048,112.363,2022
"6158","PRT","NGDP_FY","Portugal","Gross domestic product corresponding to fiscal year, current prices","National currency","Billions",56.351,"64.616",72.644,75.973,82.371,89.029,94.352,102.331,111.353,119.603,128.415,135.775,142.554,146.068,152.248,158.553,166.26,175.483,179.103,175.416,179.611,176.096,168.296,170.492,173.054,179.713,186.49,195.947,205.184,214.375,"200.519",214.741,239.479,251.894,2022
"6159","PRT","BCA","Portugal","Current account balance","U.S. dollars","Billions",-0.181,"-0.716",-0.184,0.233,-2.196,-0.132,-5.507,-7.161,-9.369,-11.315,-12.81,-12.707,-11.292,-10.958,-15.062,-18.918,-21.419,-23.138,-31.166,-25.158,-24.442,-14.65,-3.491,3.704,0.364,0.459,2.419,2.865,1.344,1.044,"-2.377",-1.936,-3.392,-2.056,2022
"6160","PRT","BCA_NGDPD","Portugal","Current account balance","Percent of GDP","",-0.228,"-0.797",-0.17,0.245,-2.203,-0.112,-4.49,-6.109,-7.548,-8.868,-10.796,-10.449,-8.383,-6.634,-7.957,-9.585,-10.26,-9.62,-11.833,-10.294,-10.256,-5.978,-1.613,1.636,0.158,0.23,1.172,1.295,0.554,0.435,"-1.039",-0.762,-1.344,-0.768,2022
"6161","PRI","NGDP_R","Puerto Rico","Gross domestic product, constant prices","National currency","Billions",6.618,"6.77",7.079,7.408,7.718,8.069,8.256,8.659,9.223,9.63,9.945,10.887,11.123,11.384,11.61,11.379,11.219,11.088,10.884,10.671,10.627,10.589,10.592,10.56,10.434,10.325,10.194,9.9,9.468,9.627,"9.208",9.227,9.67,9.709,2021
"6162","PRI","NGDP_RPCH","Puerto Rico","Gross domestic product, constant prices","Percent change","",3.781,"2.304",4.564,4.645,4.186,4.549,2.314,4.88,6.518,4.413,3.272,9.468,2.17,2.341,1.987,-1.987,-1.41,-1.162,-1.844,-1.952,-0.413,-0.359,0.029,-0.307,-1.19,-1.049,-1.263,-2.886,-4.364,1.679,"-4.352",0.206,4.8,0.4,2021
"6163","PRI","NGDP","Puerto Rico","Gross domestic product, current prices","National currency","Billions",30.604,"32.287",34.63,36.923,39.691,42.647,45.341,48.187,54.086,57.841,61.702,69.669,72.546,75.834,80.322,83.915,87.276,89.524,93.639,96.386,98.381,100.352,101.565,102.45,102.446,103.376,104.337,103.446,100.958,105.126,"103.02",106.526,116.459,120.838,2021
"6164","PRI","NGDPD","Puerto Rico","Gross domestic product, current prices","U.S. dollars","Billions",30.604,"32.287",34.63,36.923,39.691,42.647,45.341,48.187,54.086,57.841,61.702,69.669,72.546,75.834,80.322,83.915,87.276,89.524,93.639,96.386,98.381,100.352,101.565,102.45,102.446,103.376,104.337,103.446,100.958,105.126,"103.02",106.526,116.459,120.838,2021
"6165","PRI","PPPGDP","Puerto Rico","Gross domestic product, current prices","Purchasing power parity; international dollars","Billions",47.426,"50.16",53.645,57.467,61.151,65.274,68.007,72.555,78.154,82.753,87.397,97.827,101.508,105.935,110.94,112.145,113.976,115.696,115.74,114.207,115.102,117.073,118.421,119.192,119.065,118.146,117.009,114.27,111.911,115.831,"112.236",117.519,131.788,137.372,2021
"6166","PRI","NGDP_D","Puerto Rico","Gross domestic product, deflator","Index","",462.448,"476.892",489.178,498.407,514.247,528.513,549.186,556.503,586.411,600.615,620.405,639.925,652.2,666.163,691.843,737.438,777.946,807.367,860.347,903.214,925.741,947.68,958.855,970.189,981.836,NA,NA,NA,NA,NA,"1,118.81",NA,NA,NA,2021
"6167","PRI","NGDPRPC","Puerto Rico","Gross domestic product per capita, constant prices","National currency","Units",NA,"1,906.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,914.53",NA,NA,NA,2021
"6168","PRI","NGDPRPPPPC","Puerto Rico","Gross domestic product per capita, constant prices","Purchasing power parity; 2017 international dollar","Units",NA,"22,009.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33,640.69",NA,NA,NA,2021
"6169","PRI","NGDPPC","Puerto Rico","Gross domestic product per capita, current prices","National currency","Units",NA,"9,093.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32,608.05",NA,NA,NA,2021
"6170","PRI","NGDPDPC","Puerto Rico","Gross domestic product per capita, current prices","U.S. dollars","Units",NA,"9,093.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32,608.05",NA,NA,NA,2021
"6171","PRI","PPPPC","Puerto Rico","Gross domestic product per capita, current prices","Purchasing power parity; international dollars","Units",NA,"14,127.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35,525.01",NA,NA,NA,2021
"6172","PRI","NGAP_NPGDP","Puerto Rico","Output gap in percent of potential GDP","Percent of potential GDP","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6173","PRI","PPPSH","Puerto Rico","Gross domestic product based on purchasing-power-parity (PPP) share of world total","Percent","",0.171,"0.171",0.161,0.165,0.167,0.169,0.166,0.168,0.174,0.176,0.173,0.185,0.184,0.181,0.175,0.164,0.153,0.144,0.137,0.135,0.128,0.122,0.117,0.113,0.109,0.106,0.101,0.093,0.086,0.085,"0.084",0.079,0.081,0.079,2021
"6174","PRI","PPPEX","Puerto Rico","Implied PPP conversion rate","National currency per current international dollar","",0.645,"0.644",0.646,0.643,0.649,0.653,0.667,0.664,0.692,0.699,0.706,0.712,0.715,0.716,0.724,0.748,0.766,0.774,0.809,0.844,0.855,0.857,0.858,0.86,0.86,0.875,0.892,0.905,0.902,0.908,"0.918",0.906,0.884,0.88,2021
"6175","PRI","NID_NGDP","Puerto Rico","Total investment","Percent of GDP","",16.954,"15.598",15.453,16.049,16.329,16.869,17.455,18.566,16.918,20.7,19.714,17.453,15.988,15.322,15.317,14.596,13.991,13.391,12.146,10.431,9.16,10.07,10.335,9.529,8.941,8.599,8.075,7.793,15.331,15.349,"11.369",11.661,12.862,13.217,2021
"6176","PRI","NGSD_NGDP","Puerto Rico","Gross national savings","Percent of GDP","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6177","PRI","PCPI","Puerto Rico","Inflation, average consumer prices","Index","",71.173,"72.766",73.847,74.561,75.633,77.081,79.634,81.136,81.184,81.729,84.244,84.735,84.896,86.074,88.257,93.209,98.041,102.186,107.51,107.809,110.476,113.679,115.209,116.431,117.09,116.211,115.87,117.9,119.4,119.5,"118.906",121.772,127.03,131.28,2021
"6178","PRI","PCPIPCH","Puerto Rico","Inflation, average consumer prices","Percent change","",4.368,"2.238",1.486,0.967,1.438,1.915,3.312,1.886,0.059,0.671,3.077,0.583,0.19,1.388,2.536,5.611,5.184,4.228,5.21,0.278,2.474,2.899,1.346,1.061,0.566,-0.751,-0.294,1.752,1.272,0.084,"-0.497",2.41,4.318,3.346,2021
"6179","PRI","PCPIE","Puerto Rico","Inflation, end of period consumer prices","Index","",73.012,"73.66",74.47,74.424,76.046,78.019,81.062,81.361,81.211,82.476,85.387,83.714,85.646,86.109,90.363,95.676,100,104.248,105.666,109.792,110.371,113.976,115.289,116.224,116.305,116.12,116.646,118,118.672,119.3,"119.202",124.157,129.902,132.658,2021
"6180","PRI","PCPIEPCH","Puerto Rico","Inflation, end of period consumer prices","Percent change","",5.628,"0.888",1.1,-0.062,2.179,2.594,3.9,0.369,-0.184,1.558,3.53,-1.959,2.308,0.541,4.94,5.88,4.519,4.248,1.36,3.905,0.527,3.266,1.152,0.811,0.07,-0.159,0.453,1.161,0.569,0.529,"-0.082",4.157,4.627,2.121,2021
"6181","PRI","TM_RPCH","Puerto Rico","Volume of imports of goods and services","Percent change","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6182","PRI","TMG_RPCH","Puerto Rico","Volume of Imports of goods","Percent change","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6183","PRI","TX_RPCH","Puerto Rico","Volume of exports of goods and services","Percent change","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6184","PRI","TXG_RPCH","Puerto Rico","Volume of exports of goods","Percent change","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6185","PRI","LUR","Puerto Rico","Unemployment rate","Percent of total labor force","",14.2,"16",16.7,17,14.6,13.7,13.4,13.5,13.3,11.7,10.1,11.4,12.3,12,10.6,11.3,10.5,11.2,11.8,15.3,16.4,15.9,14.5,14.3,13.9,12.1,11.8,10.8,9.2,8.3,"8.8",8.1,6,7.9,2021
"6186","PRI","LE","Puerto Rico","Employment","Persons","Millions",0.972,"0.982",0.992,1.01,1.032,1.076,1.112,1.133,1.136,1.142,1.161,1.129,1.159,1.185,1.205,1.222,1.271,1.232,1.187,1.102,1.061,1.027,1.027,1.003,0.986,0.988,0.989,1,0.985,0.99,"0.994",1.07,1.044,1.001,2021
"6187","PRI","LP","Puerto Rico","Population","Persons","Millions",3.528,"3.551",3.575,3.6,3.627,3.655,3.685,3.716,3.748,3.782,3.811,3.819,3.824,3.826,3.827,3.821,3.805,3.783,3.761,3.74,3.722,3.679,3.634,3.593,3.535,3.474,3.411,3.3,3.2,3.2,"3.159",3.2,3.165,3.133,2021
"6188","PRI","GGR","Puerto Rico","General government revenue","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.917,20.052,19.961,21.569,22.366,24.144,"21.463",22.316,25.456,25.68,2020
"6189","PRI","GGR_NGDP","Puerto Rico","General government revenue","Percent of GDP","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.442,19.397,19.132,20.851,22.154,22.967,"20.834",20.949,21.858,21.252,2020
"6190","PRI","GGX","Puerto Rico","General government total expenditure","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.065,22.24,21.885,22.682,22.341,22.148,"22.031",22.59,23.419,23.956,2020
"6191","PRI","GGX_NGDP","Puerto Rico","General government total expenditure","Percent of GDP","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.514,21.513,20.976,21.926,22.129,21.068,"21.385",21.206,20.109,19.825,2020
"6192","PRI","GGXCNL","Puerto Rico","General government net lending/borrowing","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.148,-2.188,-1.924,-1.113,0.025,1.996,"-0.568",-0.274,2.037,1.724,2020
"6193","PRI","GGXCNL_NGDP","Puerto Rico","General government net lending/borrowing","Percent of GDP","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.073,-2.116,-1.844,-1.076,0.025,1.899,"-0.551",-0.257,1.749,1.427,2020
"6194","PRI","GGSB","Puerto Rico","General government structural balance","National currency","Billions",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6195","PRI","GGSB_NPGDP","Puerto Rico","General government structural balance","Percent of potential GDP","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6196","PRI","GGXONLB","Puerto Rico","General government primary net lending/borrowing","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.976,-0.248,0.393,1.22,2.304,4.225,"1.593",1.835,2.827,2.495,2020
"6197","PRI","GGXONLB_NGDP","Puerto Rico","General government primary net lending/borrowing","Percent of GDP","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.953,-0.24,0.377,1.18,2.282,4.019,"1.546",1.723,2.427,2.065,2020
"6198","PRI","GGXWDN","Puerto Rico","General government net debt","National currency","Billions",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6199","PRI","GGXWDN_NGDP","Puerto Rico","General government net debt","Percent of GDP","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6200","PRI","GGXWDG","Puerto Rico","General government gross debt","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.191,33.032,38.171,44.827,47.557,50.173,54.573,53.59,55.88,54.516,52.04,52.941,52.921,51.305,"51.765",51.987,18.997,18.309,2020
"6201","PRI","GGXWDG_NGDP","Puerto Rico","General government gross debt","Percent of GDP","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.447,36.897,40.764,46.508,48.339,49.997,53.732,52.308,54.546,52.736,49.877,51.178,52.419,48.803,"50.247",48.802,16.312,15.152,2020
"6202","PRI","NGDP_FY","Puerto Rico","Gross domestic product corresponding to fiscal year, current prices","National currency","Billions",30.604,"32.287",34.63,36.923,39.691,42.647,45.341,48.187,54.086,57.841,61.702,69.669,72.546,75.834,80.322,83.915,87.276,89.524,93.639,96.386,98.381,100.352,101.565,102.45,102.446,103.376,104.337,103.446,100.958,105.126,"103.02",106.526,116.459,120.838,2020
"6203","PRI","BCA","Puerto Rico","Current account balance","U.S. dollars","Billions",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6204","PRI","BCA_NGDPD","Puerto Rico","Current account balance","Percent of GDP","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"6205","QAT","NGDP_R","Qatar","Gross domestic product, constant prices","National currency","Billions",75.349,"74.201",81.935,81.206,82.772,83.071,86.584,110.607,121.947,126.541,135.33,141.42,151.14,157.166,187.381,201.981,258.703,305.762,359.253,406.181,478.261,532.316,557.495,588.47,619.861,649.325,669.221,659.199,667.339,671.932,"648.027",658.326,686.248,702.883,2021
"6206","QAT","NGDP_RPCH","Qatar","Gross domestic product, constant prices","Percent change","",-14.644,"-1.524",10.424,-0.891,1.929,0.361,4.229,27.745,10.253,3.767,6.946,4.5,6.873,3.987,19.225,7.792,28.082,18.191,17.494,13.063,17.746,11.302,4.73,5.556,5.334,4.753,3.064,-1.498,1.235,0.688,"-3.558",1.589,4.241,2.424,2021
"6207","QAT","NGDP","Qatar","Gross domestic product, current prices","National currency","Billions",22.809,"20.308",23.238,21.127,21.643,24.973,28.249,36.314,30.895,41.007,65.828,63.692,70.375,86.325,111.569,162.476,213.409,276.591,409.942,321.032,435.734,610.702,680.074,723.369,750.658,588.733,552.305,586.401,667.339,641.991,"525.657",654.025,820.736,799.236,2021
"6208","QAT","NGDPD","Qatar","Gross domestic product, current prices","U.S. dollars","Billions",6.266,"5.579",6.384,5.804,5.946,6.861,7.761,9.976,8.488,11.266,18.085,17.498,19.334,23.716,30.651,44.636,58.629,75.987,112.621,88.196,119.707,167.775,186.834,198.728,206.225,161.74,151.732,161.099,183.335,176.371,"144.411",179.677,225.477,219.57,2021
"6209","QAT","PPPGDP","Qatar","Gross domestic product, current prices","Purchasing power parity; international dollars","Billions",26.032,"26.502",29.932,30.368,31.615,32.394,34.383,44.68,49.815,52.42,57.331,61.261,66.492,70.507,86.319,95.963,126.704,153.799,184.17,209.562,249.717,283.716,311.041,322.985,317.406,238.529,220.585,249.963,259.134,265.597,"259.491",275.456,307.255,326.731,2021
